,W eco,W soc,K,Recovery rate,Delay for societal,Divorce
388,0.0,0.0,-8.881784197001252e-16,1.0,3.5,114.34855942269331
389,0.0,0.0,-8.881784197001252e-16,1.0,4.5,114.34855942269331
390,0.0,0.0,-8.881784197001252e-16,1.0,5.5,114.34855942269331
391,0.0,0.0,-8.881784197001252e-16,1.0,6.5,114.34855942269331
392,0.0,0.0,-8.881784197001252e-16,1.0,7.5,114.34855942269331
393,0.0,0.0,-8.881784197001252e-16,1.0,8.5,114.34855942269331
394,0.0,0.0,-8.881784197001252e-16,1.0,9.5,114.34855942269331
395,0.0,0.0,-8.881784197001252e-16,1.0,10.5,114.34855942269331
396,0.0,0.0,0.7999999999999989,0.0,0.5,2.783044756061428
397,0.0,0.0,0.7999999999999989,0.0,1.5,2.666002402152011
398,0.0,0.0,0.7999999999999989,0.0,2.5,2.552176405456623
399,0.0,0.0,0.7999999999999989,0.0,3.5,2.442097538379619
400,0.0,0.0,0.7999999999999989,0.0,4.5,2.336244838548344
401,0.0,0.0,0.7999999999999989,0.0,5.5,2.2352608772093396
402,0.0,0.0,0.7999999999999989,0.0,6.5,2.140168237723351
403,0.0,0.0,0.7999999999999989,0.0,7.5,2.0522577112833336
404,0.0,0.0,0.7999999999999989,0.0,8.5,1.97267361702533
405,0.0,0.0,0.7999999999999989,0.0,9.5,1.9020589156395735
406,0.0,0.0,0.7999999999999989,0.0,10.5,1.840454949342943
407,0.0,0.0,0.7999999999999989,0.2,0.5,71.85478853460236
408,0.0,0.0,0.7999999999999989,0.2,1.5,71.82042777321806
409,0.0,0.0,0.7999999999999989,0.2,2.5,71.75971641899211
410,0.0,0.0,0.7999999999999989,0.2,3.5,71.70008354293945
411,0.0,0.0,0.7999999999999989,0.2,4.5,71.6984244322431
412,0.0,0.0,0.7999999999999989,0.2,5.5,71.76179270593039
413,0.0,0.0,0.7999999999999989,0.2,6.5,71.84664508656532
414,0.0,0.0,0.7999999999999989,0.2,7.5,71.91147304389898
415,0.0,0.0,0.7999999999999989,0.2,8.5,71.94051189898973
416,0.0,0.0,0.7999999999999989,0.2,9.5,71.93878363169699
417,0.0,0.0,0.7999999999999989,0.2,10.5,71.9203566388291
418,0.0,0.0,0.7999999999999989,0.4,0.5,91.55177028860885
419,0.0,0.0,0.7999999999999989,0.4,1.5,91.62089256551221
420,0.0,0.0,0.7999999999999989,0.4,2.5,91.72475856535763
421,0.0,0.0,0.7999999999999989,0.4,3.5,91.75183150738198
422,0.0,0.0,0.7999999999999989,0.4,4.5,91.68093592438305
423,0.0,0.0,0.7999999999999989,0.4,5.5,91.59890382570558
424,0.0,0.0,0.7999999999999989,0.4,6.5,91.5530025371651
425,0.0,0.0,0.7999999999999989,0.4,7.5,91.53702096867781
426,0.0,0.0,0.7999999999999989,0.4,8.5,91.5320508854266
427,0.0,0.0,0.7999999999999989,0.4,9.5,91.52682263753574
428,0.0,0.0,0.7999999999999989,0.4,10.5,91.51916915512966
429,0.0,0.0,0.7999999999999989,0.6000000000000001,0.5,100.49393159855896
430,0.0,0.0,0.7999999999999989,0.6000000000000001,1.5,100.38829562274957
431,0.0,0.0,0.7999999999999989,0.6000000000000001,2.5,100.38120190581428
432,0.0,0.0,0.7999999999999989,0.6000000000000001,3.5,100.51179333855127
433,0.0,0.0,0.7999999999999989,0.6000000000000001,4.5,100.61584151050539
434,0.0,0.0,0.7999999999999989,0.6000000000000001,5.5,100.64760195052023
435,0.0,0.0,0.7999999999999989,0.6000000000000001,6.5,100.64616733573328
436,0.0,0.0,0.7999999999999989,0.6000000000000001,7.5,100.63814685626929
437,0.0,0.0,0.7999999999999989,0.6000000000000001,8.5,100.62913088002935
438,0.0,0.0,0.7999999999999989,0.6000000000000001,9.5,100.61796215061335
439,0.0,0.0,0.7999999999999989,0.6000000000000001,10.5,100.60417465374184
440,0.0,0.0,0.7999999999999989,0.8,0.5,106.43923649743589
441,0.0,0.0,0.7999999999999989,0.8,1.5,106.38951106908716
442,0.0,0.0,0.7999999999999989,0.8,2.5,106.17681633953728
443,0.0,0.0,0.7999999999999989,0.8,3.5,106.07768442574924
444,0.0,0.0,0.7999999999999989,0.8,4.5,106.10980498592441
445,0.0,0.0,0.7999999999999989,0.8,5.5,106.15941452235904
446,0.0,0.0,0.7999999999999989,0.8,6.5,106.19319799032174
447,0.0,0.0,0.7999999999999989,0.8,7.5,106.21436270055192
448,0.0,0.0,0.7999999999999989,0.8,8.5,106.22680717919528
449,0.0,0.0,0.7999999999999989,0.8,9.5,106.23144840586964
450,0.0,0.0,0.7999999999999989,0.8,10.5,106.22885491479364
451,0.0,0.0,0.7999999999999989,1.0,0.5,110.54702130167436
452,0.0,0.0,0.7999999999999989,1.0,1.5,110.77865118407112
453,0.0,0.0,0.7999999999999989,1.0,2.5,110.78945796251897
454,0.0,0.0,0.7999999999999989,1.0,3.5,110.61700022966254
455,0.0,0.0,0.7999999999999989,1.0,4.5,110.51622265668234
456,0.0,0.0,0.7999999999999989,1.0,5.5,110.48410432693812
457,0.0,0.0,0.7999999999999989,1.0,6.5,110.47747568215469
458,0.0,0.0,0.7999999999999989,1.0,7.5,110.47900666525528
459,0.0,0.0,0.7999999999999989,1.0,8.5,110.48193421151362
460,0.0,0.0,0.7999999999999989,1.0,9.5,110.4821902989031
461,0.0,0.0,0.7999999999999989,1.0,10.5,110.47743053350862
462,0.0,0.0,1.5999999999999988,0.0,0.5,4.063683779970013
463,0.0,0.0,1.5999999999999988,0.0,1.5,3.8117888993232825
464,0.0,0.0,1.5999999999999988,0.0,2.5,3.5639231496106043
465,0.0,0.0,1.5999999999999988,0.0,3.5,3.322775265667063
466,0.0,0.0,1.5999999999999988,0.0,4.5,3.090796148831948
467,0.0,0.0,1.5999999999999988,0.0,5.5,2.871188581565433
468,0.0,0.0,1.5999999999999988,0.0,6.5,2.668505188477714
469,0.0,0.0,1.5999999999999988,0.0,7.5,2.4875529809057326
470,0.0,0.0,1.5999999999999988,0.0,8.5,2.3315809250432684
471,0.0,0.0,1.5999999999999988,0.0,9.5,2.201352386986599
472,0.0,0.0,1.5999999999999988,0.0,10.5,2.0953853305992625
473,0.0,0.0,1.5999999999999988,0.2,0.5,66.06582879220574
474,0.0,0.0,1.5999999999999988,0.2,1.5,66.00340825044428
475,0.0,0.0,1.5999999999999988,0.2,2.5,65.80451746786282
476,0.0,0.0,1.5999999999999988,0.2,3.5,65.54002914873958
477,0.0,0.0,1.5999999999999988,0.2,4.5,65.51617374754787
478,0.0,0.0,1.5999999999999988,0.2,5.5,65.77677303242275
479,0.0,0.0,1.5999999999999988,0.2,6.5,66.11526332747897
480,0.0,0.0,1.5999999999999988,0.2,7.5,66.35589261023094
481,0.0,0.0,1.5999999999999988,0.2,8.5,66.44206939690166
482,0.0,0.0,1.5999999999999988,0.2,9.5,66.39821297613358
483,0.0,0.0,1.5999999999999988,0.2,10.5,66.27839144231238
484,0.0,0.0,1.5999999999999988,0.4,0.5,86.0209871425374
485,0.0,0.0,1.5999999999999988,0.4,1.5,86.15187974836209
486,0.0,0.0,1.5999999999999988,0.4,2.5,86.55089360349362
487,0.0,0.0,1.5999999999999988,0.4,3.5,86.69394574981413
488,0.0,0.0,1.5999999999999988,0.4,4.5,86.39670898939396
489,0.0,0.0,1.5999999999999988,0.4,5.5,86.0879544295518
490,0.0,0.0,1.5999999999999988,0.4,6.5,85.96685180770213
491,0.0,0.0,1.5999999999999988,0.4,7.5,85.97574045491584
492,0.0,0.0,1.5999999999999988,0.4,8.5,86.01801689016597
493,0.0,0.0,1.5999999999999988,0.4,9.5,86.0415235318491
494,0.0,0.0,1.5999999999999988,0.4,10.5,86.03529286152482
495,0.0,0.0,1.5999999999999988,0.6000000000000001,0.5,95.69841566154875
496,0.0,0.0,1.5999999999999988,0.6000000000000001,1.5,95.34337087193124
497,0.0,0.0,1.5999999999999988,0.6000000000000001,2.5,95.1877355914218
498,0.0,0.0,1.5999999999999988,0.6000000000000001,3.5,95.66689885622755
499,0.0,0.0,1.5999999999999988,0.6000000000000001,4.5,96.00575446615362
500,0.0,0.0,1.5999999999999988,0.6000000000000001,5.5,96.03542111006696
501,0.0,0.0,1.5999999999999988,0.6000000000000001,6.5,95.972250309324
502,0.0,0.0,1.5999999999999988,0.6000000000000001,7.5,95.92813098875192
503,0.0,0.0,1.5999999999999988,0.6000000000000001,8.5,95.90915799995499
504,0.0,0.0,1.5999999999999988,0.6000000000000001,9.5,95.89541871061363
505,0.0,0.0,1.5999999999999988,0.6000000000000001,10.5,95.87438785564052
506,0.0,0.0,1.5999999999999988,0.8,0.5,102.50636243212192
507,0.0,0.0,1.5999999999999988,0.8,1.5,102.58198551704831
508,0.0,0.0,1.5999999999999988,0.8,2.5,101.86189911271114
509,0.0,0.0,1.5999999999999988,0.8,3.5,101.54971353021786
510,0.0,0.0,1.5999999999999988,0.8,4.5,101.74147518939698
511,0.0,0.0,1.5999999999999988,0.8,5.5,101.91411188203827
512,0.0,0.0,1.5999999999999988,0.8,6.5,101.99007565080689
513,0.0,0.0,1.5999999999999988,0.8,7.5,102.02539783109816
514,0.0,0.0,1.5999999999999988,0.8,8.5,102.0481691145559
515,0.0,0.0,1.5999999999999988,0.8,9.5,102.0607739723076
516,0.0,0.0,1.5999999999999988,0.8,10.5,102.06013398554558
517,0.0,0.0,1.5999999999999988,1.0,0.5,106.78403096395569
518,0.0,0.0,1.5999999999999988,1.0,1.5,107.51326898906171
519,0.0,0.0,1.5999999999999988,1.0,2.5,107.66435586561865
520,0.0,0.0,1.5999999999999988,1.0,3.5,107.04623339128794
521,0.0,0.0,1.5999999999999988,1.0,4.5,106.79363853381935
522,0.0,0.0,1.5999999999999988,1.0,5.5,106.77019934985881
523,0.0,0.0,1.5999999999999988,1.0,6.5,106.78342013717501
524,0.0,0.0,1.5999999999999988,1.0,7.5,106.797002192145
525,0.0,0.0,1.5999999999999988,1.0,8.5,106.80948358901345
526,0.0,0.0,1.5999999999999988,1.0,9.5,106.81705353579098
527,0.0,0.0,1.5999999999999988,1.0,10.5,106.81460060891467
528,0.0,0.0,2.3999999999999986,0.0,0.5,4.3912718366151475
529,0.0,0.0,2.3999999999999986,0.0,1.5,4.062805350068005
530,0.0,0.0,2.3999999999999986,0.0,2.5,3.7342623727702344
531,0.0,0.0,2.3999999999999986,0.0,3.5,3.412277079334214
532,0.0,0.0,2.3999999999999986,0.0,4.5,3.102996059242933
533,0.0,0.0,2.3999999999999986,0.0,5.5,2.8140766976295537
534,0.0,0.0,2.3999999999999986,0.0,6.5,2.555258496880786
535,0.0,0.0,2.3999999999999986,0.0,7.5,2.335465670712087
536,0.0,0.0,2.3999999999999986,0.0,8.5,2.159346316161709
537,0.0,0.0,2.3999999999999986,0.0,9.5,2.026188568095198
538,0.0,0.0,2.3999999999999986,0.0,10.5,1.931133388471495
539,0.0,0.0,2.3999999999999986,0.2,0.5,60.94930503516089
540,0.0,0.0,2.3999999999999986,0.2,1.5,60.909021169277075
541,0.0,0.0,2.3999999999999986,0.2,2.5,60.50598536827023
542,0.0,0.0,2.3999999999999986,0.2,3.5,59.7774623575762
543,0.0,0.0,2.3999999999999986,0.2,4.5,59.649485270862975
544,0.0,0.0,2.3999999999999986,0.2,5.5,60.279807767234615
545,0.0,0.0,2.3999999999999986,0.2,6.5,61.11121114973869
546,0.0,0.0,2.3999999999999986,0.2,7.5,61.69974587775486
547,0.0,0.0,2.3999999999999986,0.2,8.5,61.913618980357796
548,0.0,0.0,2.3999999999999986,0.2,9.5,61.81326335681483
549,0.0,0.0,2.3999999999999986,0.2,10.5,61.523312312595735
550,0.0,0.0,2.3999999999999986,0.4,0.5,80.93811870868882
551,0.0,0.0,2.3999999999999986,0.4,1.5,81.01719891900568
552,0.0,0.0,2.3999999999999986,0.4,2.5,81.99225199502642
553,0.0,0.0,2.3999999999999986,0.4,3.5,82.49182454408403
554,0.0,0.0,2.3999999999999986,0.4,4.5,81.73078563375319
555,0.0,0.0,2.3999999999999986,0.4,5.5,80.94682823263764
556,0.0,0.0,2.3999999999999986,0.4,6.5,80.6921946997092
557,0.0,0.0,2.3999999999999986,0.4,7.5,80.7855034724581
558,0.0,0.0,2.3999999999999986,0.4,8.5,80.96033497602419
559,0.0,0.0,2.3999999999999986,0.4,9.5,81.07874688106571
560,0.0,0.0,2.3999999999999986,0.4,10.5,81.10984075686453
561,0.0,0.0,2.3999999999999986,0.6000000000000001,0.5,91.35823441557147
562,0.0,0.0,2.3999999999999986,0.6000000000000001,1.5,90.65572690344153
563,0.0,0.0,2.3999999999999986,0.6000000000000001,2.5,89.97556689146894
564,0.0,0.0,2.3999999999999986,0.6000000000000001,3.5,91.14509618305793
565,0.0,0.0,2.3999999999999986,0.6000000000000001,4.5,91.95288426279875
566,0.0,0.0,2.3999999999999986,0.6000000000000001,5.5,91.92264071499406
567,0.0,0.0,2.3999999999999986,0.6000000000000001,6.5,91.6912092167773
568,0.0,0.0,2.3999999999999986,0.6000000000000001,7.5,91.55901225329191
569,0.0,0.0,2.3999999999999986,0.6000000000000001,8.5,91.52648656651934
570,0.0,0.0,2.3999999999999986,0.6000000000000001,9.5,91.52746732858567
571,0.0,0.0,2.3999999999999986,0.6000000000000001,10.5,91.51864432804877
572,0.0,0.0,2.3999999999999986,0.8,0.5,98.7970350461677
573,0.0,0.0,2.3999999999999986,0.8,1.5,99.40088169766854
574,0.0,0.0,2.3999999999999986,0.8,2.5,97.75311021186495
575,0.0,0.0,2.3999999999999986,0.8,3.5,96.98952540829275
576,0.0,0.0,2.3999999999999986,0.8,4.5,97.5592256794884
577,0.0,0.0,2.3999999999999986,0.8,5.5,97.97000507763117
578,0.0,0.0,2.3999999999999986,0.8,6.5,98.09062344864132
579,0.0,0.0,2.3999999999999986,0.8,7.5,98.11865681816839
580,0.0,0.0,2.3999999999999986,0.8,8.5,98.14141523454116
581,0.0,0.0,2.3999999999999986,0.8,9.5,98.16434243342519
582,0.0,0.0,2.3999999999999986,0.8,10.5,98.17399318686928
583,0.0,0.0,2.3999999999999986,1.0,0.5,103.02783747101172
584,0.0,0.0,2.3999999999999986,1.0,1.5,104.45848551470925
585,0.0,0.0,2.3999999999999986,1.0,2.5,105.14094704646752
586,0.0,0.0,2.3999999999999986,1.0,3.5,103.6085423866201
587,0.0,0.0,2.3999999999999986,1.0,4.5,103.1358476716777
588,0.0,0.0,2.3999999999999986,1.0,5.5,103.19899890431658
589,0.0,0.0,2.3999999999999986,1.0,6.5,103.27247090856508
590,0.0,0.0,2.3999999999999986,1.0,7.5,103.30795387486944
591,0.0,0.0,2.3999999999999986,1.0,8.5,103.3336356950916
592,0.0,0.0,2.3999999999999986,1.0,9.5,103.35474765879067
593,0.0,0.0,2.3999999999999986,1.0,10.5,103.36337621152703
594,0.0,0.0,3.1999999999999984,0.0,0.5,4.035014379616878
595,0.0,0.0,3.1999999999999984,0.0,1.5,3.6663984513509815
596,0.0,0.0,3.1999999999999984,0.0,2.5,3.2980964409155096
597,0.0,0.0,3.1999999999999984,0.0,3.5,2.9417103907807665
598,0.0,0.0,3.1999999999999984,0.0,4.5,2.606905627455656
599,0.0,0.0,3.1999999999999984,0.0,5.5,2.3040590169886643
600,0.0,0.0,3.1999999999999984,0.0,6.5,2.0450464266039634
601,0.0,0.0,3.1999999999999984,0.0,7.5,1.8398105937711993
602,0.0,0.0,3.1999999999999984,0.0,8.5,1.6923039588082676
603,0.0,0.0,3.1999999999999984,0.0,9.5,1.5994169246879217
604,0.0,0.0,3.1999999999999984,0.0,10.5,1.5528258509662116
605,0.0,0.0,3.1999999999999984,0.2,0.5,56.504603153745066
606,0.0,0.0,3.1999999999999984,0.2,1.5,56.57273137272702
607,0.0,0.0,3.1999999999999984,0.2,2.5,55.962016450358334
608,0.0,0.0,3.1999999999999984,0.2,3.5,54.441649968675875
609,0.0,0.0,3.1999999999999984,0.2,4.5,54.062313546757714
610,0.0,0.0,3.1999999999999984,0.2,5.5,55.21693231296388
611,0.0,0.0,3.1999999999999984,0.2,6.5,56.782512853896115
612,0.0,0.0,3.1999999999999984,0.2,7.5,57.906017831638636
613,0.0,0.0,3.1999999999999984,0.2,8.5,58.344004817861034
614,0.0,0.0,3.1999999999999984,0.2,9.5,58.20464092263297
615,0.0,0.0,3.1999999999999984,0.2,10.5,57.708837708509556
616,0.0,0.0,3.1999999999999984,0.4,0.5,76.32220004264394
617,0.0,0.0,3.1999999999999984,0.4,1.5,76.11595177743796
618,0.0,0.0,3.1999999999999984,0.4,2.5,77.95497912782189
619,0.0,0.0,3.1999999999999984,0.4,3.5,79.26241464525843
620,0.0,0.0,3.1999999999999984,0.4,4.5,77.76021633367486
621,0.0,0.0,3.1999999999999984,0.4,5.5,76.15385460858701
622,0.0,0.0,3.1999999999999984,0.4,6.5,75.66555221422857
623,0.0,0.0,3.1999999999999984,0.4,7.5,75.90175552171473
624,0.0,0.0,3.1999999999999984,0.4,8.5,76.3091246541624
625,0.0,0.0,3.1999999999999984,0.4,9.5,76.60806474020106
626,0.0,0.0,3.1999999999999984,0.4,10.5,76.7326608221032
627,0.0,0.0,3.1999999999999984,0.6000000000000001,0.5,87.46150864157654
628,0.0,0.0,3.1999999999999984,0.6000000000000001,1.5,86.4797331420657
629,0.0,0.0,3.1999999999999984,0.6000000000000001,2.5,84.58306436266257
630,0.0,0.0,3.1999999999999984,0.6000000000000001,3.5,86.87803179609752
631,0.0,0.0,3.1999999999999984,0.6000000000000001,4.5,88.51726284326477
632,0.0,0.0,3.1999999999999984,0.6000000000000001,5.5,88.3617873908086
633,0.0,0.0,3.1999999999999984,0.6000000000000001,6.5,87.81012603072936
634,0.0,0.0,3.1999999999999984,0.6000000000000001,7.5,87.50775419074924
635,0.0,0.0,3.1999999999999984,0.6000000000000001,8.5,87.4480277760538
636,0.0,0.0,3.1999999999999984,0.6000000000000001,9.5,87.48355840782001
637,0.0,0.0,3.1999999999999984,0.6000000000000001,10.5,87.51510947726062
638,0.0,0.0,3.1999999999999984,0.8,0.5,95.21406789513934
639,0.0,0.0,3.1999999999999984,0.8,1.5,96.95936831601678
640,0.0,0.0,3.1999999999999984,0.8,2.5,93.91983021926107
641,0.0,0.0,3.1999999999999984,0.8,3.5,92.27523261978567
642,0.0,0.0,3.1999999999999984,0.8,4.5,93.53699589576617
643,0.0,0.0,3.1999999999999984,0.8,5.5,94.35104849359493
644,0.0,0.0,3.1999999999999984,0.8,6.5,94.51533655172233
645,0.0,0.0,3.1999999999999984,0.8,7.5,94.49821514825372
646,0.0,0.0,3.1999999999999984,0.8,8.5,94.49878304735134
647,0.0,0.0,3.1999999999999984,0.8,9.5,94.52994996825696
648,0.0,0.0,3.1999999999999984,0.8,10.5,94.55937072682286
649,0.0,0.0,3.1999999999999984,1.0,0.5,99.31761899340245
650,0.0,0.0,3.1999999999999984,1.0,1.5,101.40138233434575
651,0.0,0.0,3.1999999999999984,1.0,2.5,103.43432068077152
652,0.0,0.0,3.1999999999999984,1.0,3.5,100.27809216138061
653,0.0,0.0,3.1999999999999984,1.0,4.5,99.48634358935243
654,0.0,0.0,3.1999999999999984,1.0,5.5,99.75739094628355
655,0.0,0.0,3.1999999999999984,1.0,6.5,99.94830480907258
656,0.0,0.0,3.1999999999999984,1.0,7.5,100.014356578595
657,0.0,0.0,3.1999999999999984,1.0,8.5,100.0519565789933
658,0.0,0.0,3.1999999999999984,1.0,9.5,100.08985733703614
659,0.0,0.0,3.1999999999999984,1.0,10.5,100.11825100446121
660,0.0,0.0,3.9999999999999982,0.0,0.5,3.4074053353713145
661,0.0,0.0,3.9999999999999982,0.0,1.5,3.019345354009448
662,0.0,0.0,3.9999999999999982,0.0,2.5,2.640790900319269
663,0.0,0.0,3.9999999999999982,0.0,3.5,2.286981788180074
664,0.0,0.0,3.9999999999999982,0.0,4.5,1.9679123728559809
665,0.0,0.0,3.9999999999999982,0.0,5.5,1.6920513079733375
666,0.0,0.0,3.9999999999999982,0.0,6.5,1.4686896192593946
667,0.0,0.0,3.9999999999999982,0.0,7.5,1.305823430803591
668,0.0,0.0,3.9999999999999982,0.0,8.5,1.2061420339537092
669,0.0,0.0,3.9999999999999982,0.0,9.5,1.1653125779568774
670,0.0,0.0,3.9999999999999982,0.0,10.5,1.1734492962955652
671,0.0,0.0,3.9999999999999982,0.2,0.5,52.65493512661151
672,0.0,0.0,3.9999999999999982,0.2,1.5,52.92632302829363
673,0.0,0.0,3.9999999999999982,0.2,2.5,52.182275741116406
674,0.0,0.0,3.9999999999999982,0.2,3.5,49.54481984259109
675,0.0,0.0,3.9999999999999982,0.2,4.5,48.73689192581723
676,0.0,0.0,3.9999999999999982,0.2,5.5,50.51640917839714
677,0.0,0.0,3.9999999999999982,0.2,6.5,53.00045818901557
678,0.0,0.0,3.9999999999999982,0.2,7.5,54.8150360725878
679,0.0,0.0,3.9999999999999982,0.2,8.5,55.57413531332709
680,0.0,0.0,3.9999999999999982,0.2,9.5,55.43618673451587
681,0.0,0.0,3.9999999999999982,0.2,10.5,54.733052840992826
682,0.0,0.0,3.9999999999999982,0.4,0.5,72.17619852214014
683,0.0,0.0,3.9999999999999982,0.4,1.5,71.3755076819548
684,0.0,0.0,3.9999999999999982,0.4,2.5,74.2664484499406
685,0.0,0.0,3.9999999999999982,0.4,3.5,77.04966893093332
686,0.0,0.0,3.9999999999999982,0.4,4.5,74.55034001187104
687,0.0,0.0,3.9999999999999982,0.4,5.5,71.70602641514834
688,0.0,0.0,3.9999999999999982,0.4,6.5,70.83992307237047
689,0.0,0.0,3.9999999999999982,0.4,7.5,71.25810881087016
690,0.0,0.0,3.9999999999999982,0.4,8.5,71.99226653178224
691,0.0,0.0,3.9999999999999982,0.4,9.5,72.56072698005912
692,0.0,0.0,3.9999999999999982,0.4,10.5,72.84470843642085
693,0.0,0.0,3.9999999999999982,0.6000000000000001,0.5,83.94438534741626
694,0.0,0.0,3.9999999999999982,0.6000000000000001,1.5,83.01281629501555
695,0.0,0.0,3.9999999999999982,0.6000000000000001,2.5,78.87991896409022
696,0.0,0.0,3.9999999999999982,0.6000000000000001,3.5,82.76321244445411
697,0.0,0.0,3.9999999999999982,0.6000000000000001,4.5,85.72432484616988
698,0.0,0.0,3.9999999999999982,0.6000000000000001,5.5,85.39579030835147
699,0.0,0.0,3.9999999999999982,0.6000000000000001,6.5,84.33738153610574
700,0.0,0.0,3.9999999999999982,0.6000000000000001,7.5,83.7512038813104
701,0.0,0.0,3.9999999999999982,0.6000000000000001,8.5,83.63441003082538
702,0.0,0.0,3.9999999999999982,0.6000000000000001,9.5,83.72016446409445
703,0.0,0.0,3.9999999999999982,0.6000000000000001,10.5,83.8234286758583
704,0.0,0.0,3.9999999999999982,0.8,0.5,91.68516182107045
705,0.0,0.0,3.9999999999999982,0.8,1.5,95.28475808824344
706,0.0,0.0,3.9999999999999982,0.8,2.5,90.49309247495107
707,0.0,0.0,3.9999999999999982,0.8,3.5,87.28967802806581
708,0.0,0.0,3.9999999999999982,0.8,4.5,89.63813854563554
709,0.0,0.0,3.9999999999999982,0.8,5.5,91.07246143209602
710,0.0,0.0,3.9999999999999982,0.8,6.5,91.2811954105404
711,0.0,0.0,3.9999999999999982,0.8,7.5,91.16579845701362
712,0.0,0.0,3.9999999999999982,0.8,8.5,91.10819984977965
713,0.0,0.0,3.9999999999999982,0.8,9.5,91.13808846549902
714,0.0,0.0,3.9999999999999982,0.8,10.5,91.19505025410483
715,0.0,0.0,3.9999999999999982,1.0,0.5,95.76165109957304
716,0.0,0.0,3.9999999999999982,1.0,1.5,98.01625781582923
717,0.0,0.0,3.9999999999999982,1.0,2.5,102.79044504479434
718,0.0,0.0,3.9999999999999982,1.0,3.5,97.04422767407127
719,0.0,0.0,3.9999999999999982,1.0,4.5,95.78440538390508
720,0.0,0.0,3.9999999999999982,1.0,5.5,96.42864269121179
721,0.0,0.0,3.9999999999999982,1.0,6.5,96.8129692364768
722,0.0,0.0,3.9999999999999982,1.0,7.5,96.91746892040976
723,0.0,0.0,3.9999999999999982,1.0,8.5,96.95967979600256
724,0.0,0.0,3.9999999999999982,1.0,9.5,97.01289521850563
725,0.0,0.0,3.9999999999999982,1.0,10.5,97.06789082969522
726,0.0,0.2,-4.0,0.0,0.5,0.07242507072630416
727,0.0,0.2,-4.0,0.0,1.5,0.08175193383510664
728,0.0,0.2,-4.0,0.0,2.5,0.09217245739612027
729,0.0,0.2,-4.0,0.0,3.5,0.10384379308498336
730,0.0,0.2,-4.0,0.0,4.5,0.11691318879028206
731,0.0,0.2,-4.0,0.0,5.5,0.1315116757016466
732,0.0,0.2,-4.0,0.0,6.5,0.14771634112063678
733,0.0,0.2,-4.0,0.0,7.5,0.16550813188868527
734,0.0,0.2,-4.0,0.0,8.5,0.18475419527315104
735,0.0,0.2,-4.0,0.0,9.5,0.20522213794882094
736,0.0,0.2,-4.0,0.0,10.5,0.226612693242481
737,0.0,0.2,-4.0,0.2,0.5,98.54154352610692
738,0.0,0.2,-4.0,0.2,1.5,98.57031313601895
739,0.0,0.2,-4.0,0.2,2.5,98.59295171837964
740,0.0,0.2,-4.0,0.2,3.5,98.60735438982012
741,0.0,0.2,-4.0,0.2,4.5,98.61478939890797
742,0.0,0.2,-4.0,0.2,5.5,98.60953207099766
743,0.0,0.2,-4.0,0.2,6.5,98.57721101121791
744,0.0,0.2,-4.0,0.2,7.5,98.50782822314126
745,0.0,0.2,-4.0,0.2,8.5,98.40046575283255
746,0.0,0.2,-4.0,0.2,9.5,98.25877414429448
747,0.0,0.2,-4.0,0.2,10.5,98.08681375417845
748,0.0,0.2,-4.0,0.4,0.5,123.34863601584014
749,0.0,0.2,-4.0,0.4,1.5,123.32195272319251
750,0.0,0.2,-4.0,0.4,2.5,123.29864952785186
751,0.0,0.2,-4.0,0.4,3.5,123.27842040933584
752,0.0,0.2,-4.0,0.4,4.5,123.26248287513437
753,0.0,0.2,-4.0,0.4,5.5,123.26191573611356
754,0.0,0.2,-4.0,0.4,6.5,123.27219275529296
755,0.0,0.2,-4.0,0.4,7.5,123.26087064814747
756,0.0,0.2,-4.0,0.4,8.5,123.19848271600279
757,0.0,0.2,-4.0,0.4,9.5,123.07354690804247
758,0.0,0.2,-4.0,0.4,10.5,122.88827617644051
759,0.0,0.2,-4.0,0.6000000000000001,0.5,130.16504114185489
760,0.0,0.2,-4.0,0.6000000000000001,1.5,130.17211350890247
761,0.0,0.2,-4.0,0.6000000000000001,2.5,130.17455524094228
762,0.0,0.2,-4.0,0.6000000000000001,3.5,130.1519573987561
763,0.0,0.2,-4.0,0.6000000000000001,4.5,130.09956296097556
764,0.0,0.2,-4.0,0.6000000000000001,5.5,129.99984840920672
765,0.0,0.2,-4.0,0.6000000000000001,6.5,129.89516743441246
766,0.0,0.2,-4.0,0.6000000000000001,7.5,129.80981924666833
767,0.0,0.2,-4.0,0.6000000000000001,8.5,129.73130343641697
768,0.0,0.2,-4.0,0.6000000000000001,9.5,129.63934898521276
769,0.0,0.2,-4.0,0.6000000000000001,10.5,129.52139180695667
770,0.0,0.2,-4.0,0.8,0.5,131.8830236956199
771,0.0,0.2,-4.0,0.8,1.5,131.88272570519237
772,0.0,0.2,-4.0,0.8,2.5,131.9808692194766
773,0.0,0.2,-4.0,0.8,3.5,132.07663387227308
774,0.0,0.2,-4.0,0.8,4.5,132.18931253991323
775,0.0,0.2,-4.0,0.8,5.5,132.23416376192287
776,0.0,0.2,-4.0,0.8,6.5,132.19229537658572
777,0.0,0.2,-4.0,0.8,7.5,132.115544548882
778,0.0,0.2,-4.0,0.8,8.5,132.03710173363626
779,0.0,0.2,-4.0,0.8,9.5,131.96267955051854
780,0.0,0.2,-4.0,0.8,10.5,131.88749242122833
781,0.0,0.2,-4.0,1.0,0.5,132.5403378428394
